;;T1;T2;T3;T4;T5;T6;T7;T8p1;T8p2;TAbluft;TZuluft;Volumenstrom;Zuluft;Abluft;Foliendicke;Fuellstand;Geschwindigkeit;Innendruck;Rakelhoehe;Ventilstellung
26.08.2024;10:28:51;20,9;23,1;23,6;23,5;24,1;23,7;24,0;24,1;24,3;22,7;25,3;72,7;40;45;-145,0;0,0;0,00;-0,520;300;0
26.08.2024;10:29:01;21,0;23,0;23,6;23,5;24,1;23,8;24,0;24,1;24,3;22,7;25,3;72,6;40;45;-145,1;0,0;0,00;-0,517;300;0
26.08.2024;10:29:11;21,0;23,1;23,7;23,5;24,1;23,7;24,0;24,1;24,3;22,7;25,3;72,8;40;45;-146,0;0,0;0,00;-0,517;300;0
26.08.2024;10:29:21;21,0;23,1;23,6;23,5;24,1;23,8;24,0;24,1;24,3;22,7;25,3;72,6;40;45;-146,3;0,0;0,00;-0,523;300;0
26.08.2024;10:29:31;21,1;23,1;23,6;23,5;24,1;23,8;24,0;24,1;24,3;22,7;25,3;72,6;40;45;-146,3;0,0;0,00;-0,520;300;0
26.08.2024;10:29:41;21,1;23,1;23,7;23,5;24,1;23,8;24,0;24,1;24,3;22,7;25,3;73,2;40;45;-145,8;0,0;0,00;-0,520;300;0
26.08.2024;10:29:51;21,1;23,1;23,6;23,6;24,1;23,8;24,0;24,1;24,3;22,8;25,3;71,1;40;45;-145,8;0,0;0,00;-0,520;300;0
26.08.2024;10:30:01;21,2;23,1;23,6;23,6;24,1;23,8;24,0;24,1;24,3;22,7;25,3;71,0;40;45;-145,8;0,0;0,00;-0,520;300;0
26.08.2024;10:30:12;21,2;23,1;23,6;23,5;24,1;23,8;24,0;24,1;24,3;22,8;25,3;75,1;40;45;-145,6;0,0;0,00;-0,445;300;0
26.08.2024;10:30:22;21,2;23,1;23,6;23,5;24,1;23,8;24,0;24,1;24,3;22,7;25,3;74,6;40;45;-144,2;0,0;0,00;-0,442;300;0
26.08.2024;10:30:32;21,2;23,1;23,6;23,6;24,1;23,8;24,0;24,1;24,3;22,7;25,3;74,1;40;45;-145,5;0,0;0,00;-0,445;300;0
26.08.2024;10:30:42;21,3;23,1;23,6;23,6;24,1;23,8;24,0;24,1;24,3;22,7;25,3;74,8;40;45;-146,1;0,0;0,00;-0,442;300;0
26.08.2024;10:30:52;21,3;23,1;23,7;23,6;24,1;23,8;24,0;24,1;24,3;22,7;25,3;74,4;40;45;-143,5;0,0;0,00;-0,442;300;0
26.08.2024;10:31:02;21,3;23,1;23,6;23,6;24,1;23,8;24,0;24,1;24,3;22,7;25,3;74,6;40;45;-144,2;0,0;0,00;-0,445;300;0
26.08.2024;10:31:12;21,4;23,1;23,7;23,6;24,1;23,8;24,0;24,1;24,3;22,7;25,3;74,1;40;45;-144,9;0,0;0,00;-0,442;300;0
26.08.2024;10:31:22;21,4;23,1;23,7;23,6;24,1;23,8;24,0;24,1;24,3;22,7;25,3;75,1;40;45;-144,1;0,0;0,00;-0,445;300;0
26.08.2024;10:31:32;21,4;23,1;23,7;23,6;24,1;23,8;24,0;24,1;24,3;22,7;25,3;74,3;40;45;-144,2;0,0;0,00;-0,445;300;0
